aX,aY,aZ,gX,gY,gZ
-0.54,0.45,-0.88,-16.66,1.22,38.88
-0.62,0.45,-0.92,-1.22,9.28,39.25
-0.75,0.46,-0.95,11.05,18.31,39.49
-0.92,0.47,-0.91,21.12,29.17,42.85
-1.15,0.53,-0.91,31.68,43.7,52.06
-1.47,0.64,-0.89,50.29,61.34,64.88
-1.88,0.73,-0.85,84.11,83.31,82.34
-2.34,0.97,-0.82,128.48,109.31,106.63
-2.8,1.43,-0.87,179.81,129.27,127.44
-3.25,2.04,-0.84,233.58,148.86,139.83
-3.74,2.76,-0.76,276.98,173.1,140.56
-4,3.61,-0.64,298.89,202.39,123.17
-4,4,-0.57,301.21,237.43,80.38
-4,4,-0.54,294.49,275.39,1.83
-4,4,-0.49,282.53,309.81,-126.71
-4,4,-0.43,259.46,353.21,-307.37
-4,4,-0.55,216.31,402.28,-536.13
-4,4,-0.49,166.99,493.41,-768.01
-4,4,-0.37,118.96,599.49,-955.32
-4,4,-0.12,63.29,695.98,-1129.03
-4,4,-0.16,30.64,796.51,-1289.31
-4,4,-0.27,16.6,883.73,-1431.82
-4,4,-0.49,-4.39,915.28,-1544.8
-4,3.17,-0.84,-24.84,899.35,-1611.45
-4,2.11,-1.03,-49.32,830.81,-1609.07
-4,0.49,-1.79,-41.5,707.28,-1535.1
-4,-1.11,-2.31,19.9,570.56,-1411.19
-4,-2.41,-2.43,62.01,403.02,-1233.64
-4,-3.28,-2.24,107.6,219.91,-1017.7
-4,-3.56,-1.86,171.57,72.51,-802.37
-4,-3.49,-1.5,215.39,-14.95,-592.96
-3.94,-2.85,-1.14,197.14,-23.25,-383.12
-3.17,-1.9,-0.79,125.73,-8.3,-243.59
-2.8,-1.36,-0.59,67.69,10.56,-147.77
-2.3,-1.03,-0.73,35.83,43.7,-92.65
-1.87,-0.97,-1.12,14.16,96.44,-54.14
-1.43,-0.99,-1.33,1.77,139.95,-31.37
-1,-1.02,-1.48,20.94,138.06,-17.52
-0.72,-1.02,-1.53,60.42,82.82,-5.62
-0.55,-1.04,-1.45,91.49,0.55,-1.77
-0.42,-1.07,-1.25,99.98,-76.72,-1.4
-0.43,-1.17,-1.08,89.23,-134.83,5.55
-0.31,-1.11,-0.84,67.57,-162.54,23.56
-0.26,-0.98,-0.66,50.11,-178.71,50.42
-0.34,-0.94,-0.57,42.36,-188.48,91.86
-0.36,-0.8,-0.49,34.97,-190.92,138.24
-0.35,-0.64,-0.44,27.16,-188.66,178.71
-0.33,-0.54,-0.47,27.71,-188.17,220.21
-0.34,-0.46,-0.44,33.57,-184.94,259.7
-0.29,-0.29,-0.37,37.05,-175.54,281.19
-0.25,-0.11,-0.37,47.36,-171.94,297.12
-0.22,0.07,-0.4,62.5,-178.04,311.95
-0.17,0.29,-0.39,72.94,-185.36,319.52
-0.11,0.5,-0.33,76.35,-191.71,318.42
0.01,0.73,-0.26,76.29,-193.6,310.73
0.16,0.89,-0.17,79.41,-191.28,297.06
0.29,0.97,-0.11,87.77,-183.72,276.43
0.33,1,-0.09,98.14,-173.95,251.46
0.41,0.99,-0.07,107.67,-168.21,225.34
0.49,1.01,-0.05,114.32,-169.01,200.99
0.57,1.05,0.07,118.65,-174.44,176.09
0.7,1.12,0.26,123.11,-172.85,147.34
0.77,1.09,0.41,130.07,-155.64,117.37
0.8,1.01,0.37,137.63,-128.54,88.2
0.82,0.92,0.34,145.02,-101.93,67.38
0.79,0.84,0.32,156.01,-88.26,51.09
0.77,0.76,0.3,165.16,-78.67,39.49
0.77,0.71,0.25,166.93,-67.75,35.4
0.79,0.65,0.23,162.96,-57.5,38.39
0.82,0.63,0.19,155.03,-51.27,44.62
0.89,0.61,0.15,150.02,-53.41,50.66
0.99,0.6,0.16,150.27,-62.5,53.04
1.02,0.64,0.23,162.11,-73.43,50.6
1.11,0.75,0.31,187.93,-82.34,43.09
1.2,0.85,0.37,224.55,-88.32,29.42
1.21,0.9,0.41,258.3,-93.87,11.05
1.22,0.86,0.56,273.25,-97.72,-8.36
1.13,0.8,0.77,263.92,-94.18,-25.94
1,0.76,0.88,234.86,-81.36,-31.19
1.07,0.78,0.89,190.8,-58.11,-17.27
1.08,0.81,0.96,149.35,-36.68,2.99
1.13,0.85,1.02,125.18,-26.73,19.04
1.21,1.01,1.05,118.9,-32.9,22.58
1.32,1.16,1.07,127.81,-50.9,9.52
1.38,1.15,1.15,148.68,-69.4,-14.65
1.34,1.04,1.24,178.22,-75.44,-43.95
1.27,0.9,1.24,203.67,-63.84,-72.27
1.21,0.79,1.19,220.15,-41.38,-94.06
1.08,0.69,1.1,231.93,-20.57,-107.36
1.01,0.63,0.99,239.69,-2.62,-114.5
0.96,0.55,0.89,242.92,12.88,-118.1
0.88,0.48,0.79,238.22,26.67,-121.03
0.8,0.42,0.7,223.69,34.12,-120.3
0.83,0.38,0.63,200.44,32.53,-115.48
0.85,0.35,0.59,172.06,25.88,-111.02
0.84,0.33,0.56,142.15,17.7,-109.25
0.82,0.27,0.59,114.93,10.19,-109.68
0.81,0.19,0.64,93.75,6.77,-109.56
0.8,0.12,0.71,80.44,10.25,-106.14
0.8,0.06,0.75,72.51,18.19,-101.01
0.75,0.01,0.77,69.52,24.05,-96.31
0.7,-0.03,0.75,71.29,24.96,-89.78
0.67,-0.09,0.75,77.39,22.03,-82.28
0.65,-0.16,0.72,85.33,22.22,-75.5
0.63,-0.23,0.73,92.22,25.15,-69.4
0.59,-0.3,0.75,93.87,28.5,-64.39
0.51,-0.38,0.79,83.92,35.16,-61.22
0.44,-0.47,0.87,61.77,46.69,-61.83
0.36,-0.61,1.03,33.14,62.99,-67.08
0.23,-0.77,1.23,5.68,82.64,-72.2
0.13,-0.94,1.48,-12.27,103.52,-71.53
0,-1.02,1.67,-11.17,125.73,-63.84
-0.13,-1.01,1.62,16.72,160.03,-49.07
-0.25,-0.99,1.57,59.27,208.68,-33.81
-0.47,-0.97,1.52,77.03,251.83,-21.3
-0.71,-0.95,1.46,65.61,281.19,-11.11
-0.9,-0.99,1.46,35.71,304.26,-2.2
-1.12,-1.01,1.49,-3.3,329.28,4.88
-1.41,-1.02,1.5,-46.51,363.04,11.23
-1.79,-1.08,1.52,-85.14,408.14,17.52
-2.18,-1.18,1.52,-119.75,465.45,23.93
-2.68,-1.28,1.54,-148.93,532.47,29.3
-3.32,-1.49,1.54,-164.73,609.74,38.7
-3.94,-1.72,1.45,-157.35,694.03,53.04
-4,-1.84,1.25,-116.94,775.21,73
-4,-1.86,1.02,-41.63,843.57,103.09
-4,-1.69,0.7,59.2,881.23,148.44
-4,-1.53,0.34,171.75,880.19,206.18
-4,-1.32,0.08,282.96,844.24,276.12
-4,-0.88,-0.11,383.97,776.98,361.88
-4,-0.44,-0.21,456.42,680.42,454.22
-4,0.01,-0.18,480.29,575.32,539.67
-4,0.57,0.05,459.96,481.63,612.73
-4,1.09,0.14,402.53,410.89,682.13
-4,1.62,0.06,337.4,393.92,750.61
-4,2.17,-0.07,294.8,420.17,801.64
-4,2.9,-0.29,295.23,450.38,830.81
-4,3.69,-0.46,346.44,454.41,837.95
-4,4,-0.58,402.53,421.39,804.38
-4,4,-0.77,434.69,370.91,717.71
-4,4,-1.07,453.37,325.5,583.98
-4,4,-1.39,463.2,303.47,435.91
-3.78,4,-1.83,459.96,304.38,308.17
-3.32,4,-2.24,437.99,290.95,198.91
-3.01,4,-2.56,397.64,245.12,110.17
-2.59,4,-2.8,326.29,179.26,52.92
-2.35,3.51,-2.85,239.26,95.95,34.06
-2.18,3.25,-2.66,150.63,3.05,30.64
-2,3.06,-2.27,56.7,-27.16,49.68
-1.89,2.92,-1.86,-4.64,-52.19,65.49
-1.72,2.88,-1.52,-53.04,-72.57,67.63
-1.57,2.88,-1.1,-77.82,-86.67,57.98
-1.31,3.07,-1.09,-80.32,-97.72,38.45
-1.31,2.89,-0.65,-65.19,-115.23,-4.21
-1.23,2.66,-0.43,-40.22,-114.56,-46.51
-1.24,2.43,-0.3,-23.74,-100.59,-83.07
-1.2,2.28,-0.35,-19.41,-80.99,-110.47
-1.11,2.18,-0.55,-22.77,-70.25,-137.39
-1.05,2.08,-0.59,-24.9,-65.55,-162.66
-1.05,1.99,-0.55,-32.84,-62.32,-181.34
-1.08,1.91,-0.55,-45.96,-55.6,-193.3
-1.09,1.73,-0.48,-58.29,-49.44,-205.51
-1.06,1.66,-0.49,-73.79,-52.37,-210.51
-1.01,1.63,-0.53,-86,-62.74,-207.64
-1,1.48,-0.47,-86.91,-87.59,-211.67
-0.87,1.44,-0.42,-78.74,-102.6,-220.34
-0.84,1.29,-0.39,-58.53,-106.32,-237.43
-0.73,1.22,-0.39,-36.99,-94.48,-251.71
-0.96,1.19,-0.49,1.4,-70.8,-249.88
-1.25,1.18,-0.61,39.31,-58.17,-241.03
-1.39,1.13,-0.58,50.6,-64.27,-238.95
-1.41,1.02,-0.62,46.63,-74.65,-240.72
-1.19,0.83,-0.44,-0.85,-90.09,-246.15
-1.02,0.83,-0.67,-57.98,-99.91,-252.69
-0.8,0.8,-0.66,-73.67,-99.06,-254.21
-0.66,0.78,-0.33,-84.41,-105.59,-264.28
-0.61,0.77,-0.21,-98.75,-96.62,-276.37
-0.58,0.79,-0.43,-109.5,-78.37,-280.09
-0.6,0.8,-0.62,-112.85,-75.5,-275.15
-0.64,0.8,-0.7,-105.41,-81.18,-262.08
-0.72,0.75,-0.72,-97.53,-83.13,-243.41
-0.86,0.71,-0.73,-113.16,-80.38,-213.87
-0.9,0.79,-0.87,-151.06,-82.52,-164.06
-1.09,0.95,-1.73,-164.73,-88.44,-127.87
-0.82,0.43,-1.34,-104.25,-98.82,-132.14
-0.87,0.23,-1.12,-100.83,-113.83,-152.34
-1.24,0.23,-1.43,-139.95,-116.21,-156.62
-1.54,0.17,-1.58,-154.42,-122.86,-147.28
-1.5,0.07,-1.41,-129.76,-149.41,-131.71
-1.34,0.09,-1.37,-99.43,-164,-112.85
-1.24,0.11,-1.43,-87.4,-175.35,-96.19
-1.25,0.23,-1.38,-75.26,-181.64,-83.31
-1.52,0.21,-1.01,-70.56,-208.68,-76.97
-1.44,0.24,-1.17,-103.76,-224.37,-75.56
-1.12,0.26,-1.38,-98.39,-192.63,-88.13
-1.05,0.28,-1.44,-86.98,-199.77,-91.31
-1.2,0.19,-1.59,-79.9,-215.15,-87.83
-1.23,0.04,-1.54,-60.06,-241.7,-86.3
-1.21,-0.11,-1.46,-54.2,-270.75,-79.28
-1.14,-0.26,-1.43,-69.34,-292.6,-61.1
-1.18,-0.29,-1.46,-90.39,-308.78,-33.02
-1.31,-0.29,-1.52,-99.91,-325.38,0.06
-1.33,-0.12,-1.52,-102.6,-350.28,34.3
-1.49,0.06,-1.52,-96.25,-383.36,62.93
-1.62,0.18,-1.38,-71.9,-424.93,83.56
-1.75,0.3,-1.12,-46.14,-462.83,102.6
-1.78,0.38,-0.97,-29.36,-491.82,116.03
-1.92,0.36,-0.65,-13,-516.11,127.62
-2.03,0.52,-0.39,-35.46,-537.41,142.94
-2.02,0.63,-0.5,-84.66,-542.54,156.43
-2.02,0.84,-0.56,-100.71,-549.38,167.24
-2.09,0.91,-0.51,-73,-564.21,170.96
-2.35,1.01,-0.35,-28.32,-587.46,170.84
-2.34,1.16,-0.22,23.8,-610.17,167.05
-2.21,1.31,0.06,68.42,-636.72,150.27
-2.18,1.46,0.42,108.89,-667.66,130.62
-2.36,1.3,1,167.18,-703.31,102.91
-2.7,0.83,1.75,225.77,-722.72,52.19
-2.29,0.5,2.54,231.26,-687.07,-16.54
-1.74,0.39,2.62,141.24,-581.48,-54.08
-1.47,0.4,2.21,22.34,-449.22,-45.65
-1.28,0.52,1.51,-88.44,-356.26,-23.93
-1.12,0.73,1,-147.52,-310.49,-1.65
-1.06,0.91,0.89,-129.82,-297.67,14.71
-1.16,1.03,0.86,-89.29,-299.38,16.17
-1.25,0.92,0.83,-49.68,-299.5,1.59
-1.27,0.84,0.87,8.67,-307.56,-12.63
-1.3,0.84,0.98,69.89,-320.01,-22.46
-1.32,0.8,1.12,98.88,-326.29,-27.53
-1.34,0.81,1.33,97.11,-329.16,-31.01
-1.22,0.83,1.53,82.89,-327.03,-36.01
-1.1,0.87,1.79,81.18,-319.82,-40.16
-1,0.77,2.08,85.21,-301.64,-45.04
-0.95,0.65,2.32,73.18,-269.04,-49.38
-0.88,0.59,2.38,34.61,-217.04,-51.21
-0.82,0.49,2.26,-12.39,-154.97,-50.54
-0.78,0.43,2,-46.02,-99.43,-47.42
-0.78,0.43,1.7,-58.78,-56.76,-39.61
-0.8,0.41,1.52,-51.64,-31.56,-30.03
-0.82,0.43,1.36,-48.34,-17.03,-20.63
-0.8,0.44,1.3,-48.89,-8.73,-12.02
-0.78,0.48,1.29,-49.56,-2.14,-4.39
-0.8,0.49,1.22,-47.06,5.62,1.77
-0.77,0.52,1.24,-36.8,12.08,6.35
-0.76,0.56,1.26,-20.69,18.07,10.38
-0.75,0.58,1.34,0.49,23.07,14.83
-0.75,0.6,1.49,28.26,30.58,21.18
-0.7,0.8,1.63,47.61,45.35,31.8
-0.71,0.94,1.71,67.02,61.04,36.07
-0.75,0.94,1.89,98.82,75.87,31.49
-0.83,0.85,2.08,119.2,102.48,22.22
-0.91,0.68,2.21,103.88,143.8,13.79
-0.96,0.58,2.12,46.26,193.85,8.79
-0.95,0.51,1.72,-37.66,242,8.91
-0.94,0.6,1.39,-96.37,274.23,9.52
-0.9,0.71,1.21,-107.85,294.62,12.39
-0.84,0.83,1.15,-78.19,309.57,12.51
-0.81,1.03,1.2,-32.71,322.39,10.38
-0.86,1.2,1.44,7.75,336.79,-4.09
-0.89,0.96,1.53,57.98,362.85,-27.22
-0.91,0.59,1.48,122.31,398.62,-38.21
-0.91,0.32,1.28,153.5,445.86,-22.83
-0.9,0.09,0.99,158.33,476.44,7.51
-0.87,-0.08,0.72,131.04,484.44,44.74
-0.87,-0.05,0.44,64.51,477.97,83.25
-0.85,0.3,0.25,2.5,462.65,116.33
-0.77,0.65,0.03,-22.89,450.07,133.61
-0.7,1.01,-0.1,-18.19,435.06,134.83
-0.55,1.3,-0.14,-0.18,415.89,121.22
-0.4,1.18,-0.44,17.33,399.41,97.6
-0.19,1.3,-0.73,41.93,380.37,78.74
-0.02,1.49,-0.84,85.14,347.35,68.6
0.03,1.67,-0.76,150.21,312.74,57.01
0.1,1.51,-0.63,231.08,288.64,43.76
0.15,1.23,-0.42,294.56,263.98,33.69
0.15,0.95,-0.27,323.36,243.71,31.86
0.16,0.79,-0.21,316.83,228.52,29.36
0.31,0.93,-0.24,285.34,203.49,13.49
0.47,1.03,-0.32,234.99,178.83,30.03
0.26,1.31,-0.36,154.48,163.02,82.7
0.24,1.31,-0.33,78.61,119.45,101.81
0.23,1.28,-0.24,17.82,79.9,73.3
0.25,1.18,-0.15,-0.49,89.48,15.81
0.27,0.96,-0.04,53.1,121.46,-49.44
0.84,-0.09,0.33,154.79,156.01,-90.64
0.84,-0.42,0.94,-73,200.56,17.88
0.46,0.65,0.88,-185.42,211.73,96.01
0.41,1.18,0.72,-105.1,220.4,89.78
-0.14,0.8,0.34,-10.86,117.37,55.24
-0.29,0.67,0.28,-7.2,44.49,37.17
-0.05,0.72,0.08,-57.19,85.75,30.7
0.13,0.67,0.03,-110.96,110.53,-16.66
0.1,0.57,-0.06,-148.01,142.03,-75.87
-0.05,0.42,-0.18,-165.41,188.48,-110.72
-0.02,0.44,-0.26,-167.6,213.99,-108.22
0.04,0.45,-0.27,-120.18,224.37,-75.99
0,0.38,-0.23,-2.5,232.54,-15.93
0.02,0.32,-0.19,133.06,232.97,33.69
0,0.21,-0.1,197.39,226.75,62.74
2.74,2.07,0.43,172.18,227.48,58.65
1.06,0.47,-0.01,108.28,236.82,-105.47
0.77,0.11,0.24,19.59,177.12,-125.85
0.25,-0.38,0.29,-36.32,150.45,-67.26
0.01,-0.51,0.26,-16.78,168.64,29.91
-0.22,-0.64,-0.42,60.97,195.74,90.58
-0.45,-0.18,-0.72,109.37,200.87,132.87
-0.46,0,-0.64,72.2,157.71,154.36
-0.47,-0.22,-0.25,47.42,103.94,166.44
-0.7,-0.41,0.1,36.62,77.7,183.72
-0.87,-0.36,0.23,51.64,79.1,210.63
-0.9,-0.13,0.22,87.16,93.14,234.56
-0.86,0.08,0.13,128.66,99.61,249.39
-0.89,0.19,-0.05,160.16,96.07,255.86
-0.96,0.23,-0.22,167.91,86.43,262.76
-1.01,0.17,-0.28,151.98,69.52,274.35
-1.2,0.15,-0.29,118.65,52.98,290.28
-1.52,0.32,0.01,69.4,54.2,306.95
-1.63,0.46,-0.3,31.01,84.72,331.48
-1.51,0.44,-0.18,11.54,107.18,349.91
-1.57,0.45,-0.18,21.79,116.27,361.88
-1.51,0.67,-0.26,50.48,123.47,377.81
-1.56,1.01,-0.35,81.24,117.68,396.73
-1.93,1.24,-0.39,104.74,88.44,381.35
-1.7,1.46,-0.51,119.08,108.7,407.53
-1.57,1.8,-0.56,112.92,112.73,429.75
-1.6,1.98,-0.45,81.97,93.44,429.2
-1.71,2.13,-0.56,45.35,96.74,415.04
-1.66,2.04,-0.79,10.13,109.07,383.85
-1.53,2.04,-0.86,-22.64,104.37,367.68
-1.48,2.34,-0.65,-48.95,84.9,375.31
-1.31,2.7,-0.65,-63.17,69.82,381.1
-1.14,2.91,-0.4,-69.82,52.49,363.83
-1.1,3.01,-0.16,-76.29,41.87,328.98
-1.1,3.11,0.11,-73.91,65.43,287.35
-1.05,3.18,0.21,-48.28,119.81,247.5
-0.93,3.35,0.06,-10.38,188.96,209.47
-0.76,3.43,-0.32,29.05,242.43,164.12
-0.71,3.41,-0.67,72.51,250.37,115.36
-0.89,3.31,-0.84,113.16,228.88,71.17
-1.04,3.18,-0.89,135.68,203.06,41.38
-1.06,3.1,-1.09,133.79,186.46,24.72
-1.11,2.92,-1.34,106.75,165.59,9.83
-1.02,2.86,-1.28,58.47,135.01,3.78
-0.77,2.94,-1.2,9.09,110.17,5.43
-0.66,2.96,-1.05,-25.88,76.23,-1.77
-0.62,2.98,-0.82,-46.63,40.16,-18.31
-0.63,3.03,-0.6,-52.06,17.58,-38.64
-0.75,3.07,-0.4,-44.74,10.86,-65.06
-0.81,3.17,-0.29,-26.92,21.73,-87.4
-0.85,3.23,-0.4,-1.53,36.38,-106.63
-0.85,3.31,-0.48,29.66,35.4,-126.46
-0.89,3.62,-0.61,78.19,17.4,-150.76
-0.97,3.98,-0.79,145.14,-6.16,-183.53
-1.07,4,-0.95,210.69,-32.04,-222.29
-1.24,4,-1.21,250.67,-44.74,-264.53
-1.55,4,-1.47,254.82,-38.94,-309.88
-2.19,4,-1.83,229.25,-12.94,-359.68
-3.03,4,-2.17,180.6,10.68,-421.51
-3.99,4,-2.3,113.34,10.62,-494.32
-4,4,-2.26,24.11,-18.98,-576.97
-4,4,-1.94,-63.96,-81.85,-678.89
-4,4,-1.55,-114.01,-163.64,-777.77
-4,4,-1.15,-114.56,-244.38,-867.13
-4,4,-0.94,-87.16,-293.95,-947.88
-4,4,-0.77,-49.26,-324.83,-1023.44
-4,4,-0.79,-8.54,-341.25,-1089.29
-4,4,-0.82,30.58,-344.85,-1130.25
-4,4,-0.86,54.87,-339.23,-1143.13
-4,4,-0.85,66.77,-320.8,-1156.74
-4,4,-0.87,70.25,-285.22,-1172.42
-4,3.8,-0.89,65.06,-246.28,-1169.07
-4,3.25,-0.9,61.71,-225.04,-1124.27
-4,2.56,-0.94,49.99,-210.88,-1038.57
-4,1.96,-0.81,29.48,-202.39,-922.06
-4,1.13,-0.66,4.7,-196.72,-798.52
-4,0.44,-0.53,-18.98,-191.77,-690
-4,0.12,-0.37,-36.74,-187.07,-595.7
-4,0.07,-0.14,-50.05,-179.5,-515.75
-4,0,0.17,-68.6,-159.79,-456.6
-4,-0.23,0.47,-96.44,-131.71,-411.8
-4,-0.53,0.69,-128.66,-103.33,-370.18
-4,-0.82,0.83,-149.78,-75.2,-322.02
-3.87,-1.05,0.88,-151.18,-41.63,-268.37
-3.64,-1.15,0.91,-135.86,-3.72,-208.98
-3.46,-1.15,0.94,-114.32,30.82,-150.76
-3.25,-1.08,0.97,-88.32,49.74,-97.72
-3.05,-0.99,0.98,-59.08,50.29,-50.96
-2.86,-0.89,1.02,-30.7,38.02,-11.35
-2.68,-0.79,1.07,-1.89,18.31,22.16
-2.47,-0.67,1.12,27.22,-3.05,52.06
-2.3,-0.62,1.17,55.3,-22.28,77.76
-2.15,-0.59,1.23,72.81,-35.4,104.49
-2.04,-0.55,1.31,77.51,-37.78,133.42
-1.93,-0.51,1.32,76.05,-26.12,164.73
-1.83,-0.42,1.26,68.42,-1.59,197.57
-1.77,-0.36,1.13,56.4,28.87,226.68
-1.71,-0.28,1.02,40.89,56.95,252.56
-1.66,-0.18,0.94,24.41,80.63,277.16
-1.63,-0.11,0.92,7.26,101.87,299.13
-1.62,-0.04,0.91,-6.29,121.03,319.76
-1.57,0.07,0.91,-16.17,139.22,339.42
-1.53,0.17,0.89,-20.63,159.3,356.45
-1.51,0.28,0.85,-21.06,184.27,369.75
-1.53,0.4,0.83,-20.45,215.33,379.7
-1.58,0.47,0.77,-20.26,250.49,389.65
-1.64,0.55,0.75,-21.67,289.79,401.98
-1.73,0.64,0.69,-28.5,338.68,418.15
-1.85,0.84,0.57,-41.99,402.16,437.44
-1.96,1.01,0.38,-57.43,481.75,457.28
-2.02,1.2,0.19,-77.45,576.6,473.75
-2.16,1.25,-0.08,-98.88,676.88,481.57
-2.28,1.29,-0.39,-114.44,767.64,476.93
-2.6,1.05,-0.68,-114.99,834.53,452.15
-3.08,0.61,-1.02,-100.71,875.49,415.47
-3.47,0.29,-1.46,-61.65,876.34,390.01
-3.8,0.15,-1.98,21.79,823.97,369.87
-4,-0.04,-2.47,169.56,705.75,358.28
-4,0.24,-2.69,338.13,524.48,397.83
-4,1.12,-2.7,432.07,345.15,487.61
-3.97,1.64,-2.54,414.73,211.18,583.01
-3.75,2.25,-2.43,288.15,153.08,671.63
-3.75,2.36,-2.22,107.97,147.22,728.27
-3.61,2.35,-1.84,-54.69,145.14,755.13
-3.55,2.62,-1.34,-144.71,134.46,773.38
-3.51,3.13,-0.86,-150.7,118.65,772.22
-3.21,3.65,-0.71,-91.19,113.34,746.34
-2.82,4,-0.78,13.37,108.34,692.81
-2.44,4,-0.83,138.18,96.31,595.4
-2.27,4,-0.92,233.95,70.98,488.46
-1.82,4,-1.25,318.79,81.42,383.06
-1.51,4,-1.68,370.73,98.27,291.2
-1.29,4,-2.15,365.3,123.72,217.04
-1.24,4,-2.48,308.72,131.65,150.02
-1.31,3.74,-2.51,213.56,112.49,105.83
-1.34,3.3,-2.25,111.88,70.07,92.77
-1.13,3.24,-1.96,36.68,23.19,110.47
-0.86,3.41,-1.71,-9.34,-10.99,134.52
-0.63,3.45,-1.5,-49.5,-36.74,145.08
-0.41,3.49,-1.21,-94.54,-56.52,140.14
-0.31,3.42,-0.85,-126.04,-73,119.93
-0.21,3.21,-0.61,-136.9,-77.82,84.05
-0.26,3.03,-0.33,-126.1,-78.06,40.53
-0.26,2.84,-0.2,-94.54,-71.35,-2.56
-0.34,2.67,-0.12,-51.39,-63.23,-43.46
-0.38,2.54,-0.22,-4.76,-51.03,-82.4
-0.38,2.5,-0.41,35.03,-40.34,-115.36
-0.42,2.46,-0.5,59.57,-45.84,-136.72
-0.47,2.39,-0.44,67.08,-54.69,-152.1
-0.4,2.25,-0.48,57.92,-47.73,-167.6
-0.43,2.14,-0.53,41.2,-39.61,-177.06
-0.5,2.08,-0.52,26.73,-37.84,-181.76
-0.52,2.02,-0.55,14.59,-31.43,-188.9
-0.54,2,-0.57,4.09,-30.88,-196.29
-0.59,2,-0.59,-1.77,-35.52,-204.35
-0.57,2.03,-0.58,-3.48,-43.21,-215.27
-0.57,2.04,-0.6,-0.55,-55.91,-231.14
-0.58,2.09,-0.55,6.59,-75.01,-248.78
-0.59,2.08,-0.52,14.47,-86.49,-268.68
-0.66,2.07,-0.49,22.52,-89.97,-287.35
-0.74,2.01,-0.46,29.54,-83.68,-303.1
-0.78,1.96,-0.5,32.53,-64.09,-311.65
-0.73,1.92,-0.52,24.66,-42.6,-314.27
-0.73,1.84,-0.56,9.58,-25.63,-319.15
-0.71,1.72,-0.72,-5.37,-11.05,-323.73
-0.71,1.64,-0.84,-9.83,-13.98,-326.66
-0.71,1.59,-0.92,-3.6,-32.71,-327.51
-0.72,1.53,-0.91,7.2,-59.27,-327.64
-0.69,1.47,-0.82,14.04,-87.95,-326.48
-0.62,1.4,-0.73,13.49,-108.89,-325.56
-0.6,1.34,-0.68,5.86,-120.91,-323.97
-0.56,1.25,-0.62,-5.49,-125.24,-321.04
-0.5,1.14,-0.59,-17.94,-121.77,-314.27
-0.41,1.1,-0.55,-26.67,-116.09,-301.51
-0.29,1.1,-0.51,-36.07,-109.25,-287.72
-0.22,1.04,-0.53,-47.36,-100.89,-279.17
-0.19,0.99,-0.54,-51.09,-95.52,-274.66
-0.19,0.94,-0.55,-43.09,-95.15,-272.83
-0.21,0.88,-0.53,-25.45,-99.91,-273.86
-0.21,0.81,-0.54,-5.55,-105.04,-276.25
-0.28,0.72,-0.57,13.61,-108.83,-276.55
-0.15,0.68,-0.66,30.09,-110.72,-271.91
-0.31,0.65,-0.63,48.58,-116.58,-260.38
0,0.65,-0.86,65.8,-105.53,-251.71
-0.08,0.73,-0.91,81.36,-124.15,-250.12
-0.14,0.66,-0.91,93.38,-149.11,-255.74
-0.14,0.62,-0.84,102.84,-166.08,-263.43
-0.11,0.63,-0.83,103.58,-174.32,-261.29
-0.18,0.58,-0.71,93.99,-180.42,-257.69
-0.2,0.56,-0.62,72.08,-174.74,-252.2
-0.18,0.52,-0.54,42.3,-158.75,-242.43
-0.14,0.46,-0.54,10.38,-136.35,-230.53
-0.12,0.41,-0.54,-18.31,-116.88,-216.98
-0.11,0.36,-0.5,-42.42,-103.03,-204.71
-0.1,0.32,-0.52,-64.58,-94.18,-194.58
-0.11,0.28,-0.49,-80.02,-96.62,-186.16
-0.11,0.24,-0.43,-88.62,-106.75,-179.5
-0.12,0.2,-0.38,-93.69,-120.36,-174.01
-0.11,0.17,-0.31,-96.8,-135.86,-169.25
-0.14,0.16,-0.24,-97.66,-152.77,-164.12
-0.17,0.12,-0.17,-96.13,-170.23,-159.97
-0.19,0.06,-0.06,-93.02,-186.83,-155.15
-0.21,0,0.02,-90.33,-197.69,-148.68
-0.23,-0.07,0.1,-88.44,-204.96,-138.61
-0.25,-0.13,0.19,-87.77,-209.66,-127.26
-0.28,-0.17,0.25,-87.28,-206.05,-112.43
-0.21,-0.19,0.3,-87.83,-194.7,-97.78
-0.22,-0.16,0.33,-96.31,-177.92,-93.75
-0.22,-0.09,0.38,-97.72,-170.78,-84.23
-0.17,-0.04,0.37,-97.47,-159.3,-73.97
-0.11,-0.02,0.39,-96.5,-149.41,-68.54
-0.08,0,0.41,-98.51,-143.98,-65.8
-0.08,0,0.45,-105.16,-139.83,-64.94
-0.1,0,0.49,-113.46,-136.05,-64.15
-0.11,-0.04,0.54,-119.93,-133.85,-63.05
-0.11,-0.1,0.59,-124.08,-131.41,-61.46
-0.11,-0.09,0.59,-127.2,-126.71,-57.86
-0.12,-0.08,0.6,-125.85,-124.63,-51.51
-0.12,-0.05,0.6,-121.64,-126.22,-42.48
-0.12,-0.02,0.58,-119.81,-128.66,-32.41
-0.08,0.02,0.6,-126.77,-130.43,-21.91
-0.02,0.09,0.67,-150.21,-125.92,-12.94
-0.01,0.13,0.76,-190.49,-107.73,-7.32
0.03,0.16,0.72,-242.92,-75.38,-2.5
0.03,0.15,0.66,-289,-42.36,3.78
